symbol,company name,marketCap,price,change,revenue,volume,industry,sector,revenueGrowth,netIncome,free_cash_flow,net_cash_debt
DWSN,Dawson Geophysical Company,50751218.0,2.03,13.41,48529000.0,401.0,Oil & Gas Equipment & Services,Energy,39.12731859751728,-18473000.0,-2367000.0,1002000.0
MBIO,"Mustang Bio, Inc.",50679251.0,6.21,1.64,,20232.0,Biotechnology,Healthcare,,-74423000.0,-67838000.0,27365000.0
ADES,"Advanced Emissions Solutions, Inc.",50645940.0,1.86,8.14,97390000.0,168604.0,Pollution & Treatment Controls,Industrials,-6.435838561231256,-13392000.0,-36235000.0,46296000.0
CLIR,ClearSign Technologies Corporation,50494736.0,1.31,3.97,1268000.0,14620.0,Pollution & Treatment Controls,Industrials,419.672131147541,-5697000.0,-4027000.0,8199000.0
LPTH,"LightPath Technologies, Inc.",50389830.0,1.35,-1.46,32156459.0,35617.0,Electronic Components,Technology,-8.08302708833648,-4597821.0,-2202457.0,-2449719.0
VIA,"Via Renewables, Inc.",50328665.0,6.96,-0.57,465191000.0,61074.0,Utilities - Regulated Electric,Utilities,14.119774111089844,-14229000.0,22362000.0,-71247000.0
KFFB,Kentucky First Federal Bancorp,50309391.0,6.2128,0.05,9279000.0,924.0,Banks - Regional,Financials,-10.486204900636697,1097000.0,2533000.0,-73317000.0
NXPL,NextPlat Corp,50273222.0,2.719,1.84,11008517.0,8500.0,Software - Application,Technology,11.690610840217275,-9497736.0,-5516127.0,15698382.0
FUSB,"First US Bancshares, Inc.",50149170.0,8.55,0.94,38261000.0,2583.0,Banks - Regional,Financials,1.5284595993100725,7575000.0,13985000.0,32946000.0
NXTC,"NextCure, Inc.",50102820.0,1.8,,,37199.0,Biotechnology,Healthcare,,-70227000.0,-55277000.0,139043000.0
IMPP,Imperial Petroleum Inc.,50078952.0,3.08,6.21,157324601.0,454063.0,Oil & Gas E&P,Energy,803.6698480291417,65016648.0,-63101429.0,71341483.0
DUO,Fangdd Network Group Ltd.,50073404.0,0.8797,-12.9,35286657.101865135,1118467.0,Real Estate Services,Real Estate,-88.4745136833167,-35012625.53802009,-18240602.582496412,15812051.649928264
ICCH,"ICC Holdings, Inc.",50059978.0,15.8349,-4.03,73292157.0,190.0,Insurance - Specialty,Financials,15.44090457265308,1157023.0,9014266.0,-12577705.0
CVV,CVD Equipment Corporation,49961672.0,7.37,-1.47,29855768.0,2544.0,Specialty Industrial Machinery,Industrials,68.32346139231014,733340.0,-2334530.0,10594000.0
CLRC,ClimateRock,49811627.0,10.68,0.19,,7010.0,Shell Companies,Financials,,-222823.0,-1291601.0,81422037.0
MRAI,"Marpai, Inc.",49611375.0,1.71,-17.79,27795110.0,508148.0,Healthcare Plans,Healthcare,35.946638502175745,-29851575.0,-38919341.0,10860678.0
STRC,Sarcos Technology and Robotics Corporation,49607450.0,0.3215,-3.02,16122000.0,694871.0,Computer Hardware,Technology,301.14456332420997,-159404000.0,-74445000.0,81751000.0
VSAC,Vision Sensing Acquisition Corp.,49475040.0,10.66,-0.56,,4136.0,Shell Companies,Financials,,729017.0,-793645.0,104825399.0
CURI,CuriosityStream Inc.,49394805.0,0.9325,7.17,72803000.0,92887.0,Broadcasting,Communication Services,-7.788276421116624,-42776000.0,-33657000.0,44608000.0
USIO,"Usio, Inc.",49341150.0,1.86,3.91,72763186.0,21034.0,Information Technology Services,Technology,9.26697936537797,-3846141.0,-10977717.0,5320694.0
GNPX,"Genprex, Inc.",49307374.0,0.9486,15.68,,1759295.0,Biotechnology,Healthcare,,-27220911.0,-20627544.0,18082785.0
OTEC,OceanTech Acquisitions I Corp.,49185871.0,10.85,,,10001.0,Shell Companies,Financials,,-3536280.0,-509760.0,-733201.0
ALZN,"Alzamend Neuro, Inc.",49184449.0,0.51,2.12,,70977.0,Biotechnology,Healthcare,,-15442037.0,-8356781.0,7375841.0
NSTS,"NSTS Bancorp, Inc.",48888946.0,9.14,1.15,7570000.0,391.0,Banks - Regional,Financials,44.74187380497132,476000.0,1418000.0,9855000.0
XGN,Exagen Inc.,48794530.0,2.9,5.45,46399000.0,20807.0,Diagnostics & Research,Healthcare,-3.548413919261628,-44803000.0,-36946000.0,17555000.0
ENLV,Enlivex Therapeutics Ltd.,48779240.0,2.6273,2.63,,1866.0,Biotechnology,Healthcare,,-30053000.0,-33800000.0,35977000.0
IZM,ICZOOM Group Inc.,48688976.0,4.715,-1.98,270058809.0,51612.0,Electronics & Computer Distribution,Technology,26.987362754967002,2391939.0,-1863092.0,-8723953.0
SAGA,Sagaliam Acquisition Corp.,48679008.0,11.2,-0.88,,1831.0,Shell Companies,Financials,,-3410277.0,-1708304.0,-718384.0
IROQ,"IF Bancorp, Inc.",48440857.0,14.44,-4.75,26338000.0,487.0,Banks - Regional,Financials,-2.3723033582919384,5098000.0,2371000.0,-57901000.0
BOLT,"Bolt Biotherapeutics, Inc.",48401024.0,1.28,-3.76,6742000.0,311977.0,Biotechnology,Healthcare,225.2291365171249,-81400000.0,-76940000.0,105892000.0
DHAC,Digital Health Acquisition Corp.,48315036.0,11.65,0.87,,2.0,Shell Companies,Financials,,-4609783.0,-1481590.0,-1383461.0
GAIA,"Gaia, Inc.",48212243.0,2.31,0.22,79851000.0,20953.0,Entertainment,Communication Services,-3.2202937896931183,-4324000.0,-6491000.0,-11270000.0
EVGN,Evogene Ltd.,48181994.0,1.07,-2.73,2079000.0,233220.0,Biotechnology,Healthcare,149.28057553956836,-24634000.0,-23277000.0,16844000.0
ESOA,Energy Services of America Corporation,48044880.0,2.9,4.32,233254325.0,44682.0,Engineering & Construction,Industrials,63.226407638263616,1429912.0,4348860.0,-34453145.0
MIRO,Miromatrix Medical Inc.,47669825.0,1.75,,954683.0,16744.0,Biotechnology,Healthcare,2730.7033149498902,-30236400.0,-28336004.0,22963041.0
LNSR,"LENSAR, Inc.",47597875.0,4.25,7.59,34270000.0,94477.0,Medical Devices,Healthcare,-6.763521601915334,-17512000.0,-19022000.0,5458000.0
IDN,"Intellicheck, Inc.",47552193.0,2.47,-1.59,16825000.0,30143.0,Software - Application,Technology,-0.5908419497784312,-3699000.0,-928000.0,10236000.0
LIZI,Lizhi Inc.,47519381.0,0.91,-1.12,334722561.8631732,244815.0,Internet Content & Information,Communication Services,7.3964096332199025,17387336.244541485,,94592285.29839884
ARVL,Arrival,47178912.0,2.58,-2.27,,372691.0,Auto Manufacturers,Consumer Discretionary,,-197075000.0,-470985000.0,130847000.0
SONM,"Sonim Technologies, Inc.",47144710.0,1.15,,82371000.0,81144.0,Communication Equipment,Technology,48.181262142908544,-6648000.0,-15973000.0,8591000.0
TBIO,"Telesis Bio, Inc.",46787140.0,1.58,,28115000.0,46101.0,Medical Devices,Healthcare,95.89604236343368,-46396000.0,-48739000.0,-9474000.0
BCOW,"1895 Bancorp of Wisconsin, Inc.",46551998.0,7.49,-3.73,16062000.0,4760.0,Banks - Regional,Financials,0.3624093976505982,-454000.0,1763000.0,-66949000.0
BREZ,Breeze Holdings Acquisition Corp.,46442136.0,10.7493,-0.47,,348.0,Shell Companies,Financials,,566173.0,-3332528.0,37569.0
HUBC,HUB Cyber Security (Israel) Ltd.,46223717.0,0.4731,-4.23,69938000.0,994528.0,Software - Infrastructure,Technology,,-34672883.0,-19687963.0,-6583000.0
TURN,180 Degree Capital Corp.,46163410.0,4.45,-0.89,1678150.0,40377.0,Asset Management,Financials,,-12365580.0,-3820700.0000000005,582825.0
CCLD,"CareCloud, Inc.",45998170.0,2.95,-1.01,133486000.0,8324.0,Health Information Services,Healthcare,-8.049761662028487,-11520000.0,7078000.0,-6852000.0
MGTA,"Magenta Therapeutics, Inc.",45974368.0,0.758,-0.26,,388737.0,Biotechnology,Healthcare,,-82682000.0,-81972000.0,79986000.0
BYSI,BeyondSpring Inc.,45930438.0,1.18,-7.09,1351000.0,60663.0,Biotechnology,Healthcare,57.82710280373833,-33279000.0,-26781000.0,32307000.0
INAB,"IN8bio, Inc.",45815462.0,1.54,-4.94,,504625.0,Biotechnology,Healthcare,,-29901000.0,-30882000.0,5332000.0
JRSH,"Jerash Holdings (US), Inc.",45736656.0,3.72,-1.59,138063309.0,19034.0,Apparel Manufacturing,Consumer Discretionary,-3.691253613357426,2419623.0,5000320.0,17032865.0
CXDO,"Crexendo, Inc.",45711776.0,1.76,-0.56,41887000.0,16096.0,Telecom Services,Communication Services,31.95665186025265,-35775000.0,-491000.0,14000.0
AIH,Aesthetic Medical International Holdings Group Limited,45703770.0,1.05,-4.55,95818631.73216885,9431.0,Medical Care Facilities,Healthcare,-1.9097289484271807,-10559097.525473071,,-32625036.39010189
IPDN,"Professional Diversity Network, Inc.",45699275.0,4.45,-0.45,8216417.0,46725.0,Staffing & Employment Services,Industrials,23.246988319580495,-2968384.0,-2402211.0,619560.0
TTCF,"Tattooed Chef, Inc.",45677486.0,0.546,1.11,222333000.0,2814100.0,Packaged Foods,Consumer Staples,-1.30245442075404,-140664000.0,-85124000.0,-54307000.0
KAVL,"Kaival Brands Innovations Group, Inc.",45674377.0,0.7852,-4.23,12405770.0,110657.0,Tobacco,Consumer Staples,35.31985752646945,-13533268.0,-3662081.0,-12428.0
SYPR,"Sypris Solutions, Inc.",45662136.0,2.04,0.99,116247000.0,50404.0,Auto Parts,Consumer Discretionary,12.18803682757823,-2906000.0,12967000.0,2987000.0
DXR,Daxor Corporation,45455904.0,9.6,-0.41,699520.0,5535.0,Medical Instruments & Supplies,Healthcare,-32.809528383440586,-4282560.0,455460.0,-1229164.0
OXAC,Oxbridge Acquisition Corp.,45403436.0,10.87,-1.36,,449.0,Shell Companies,Financials,,3196033.0,-487984.0,12462202.0
UTRS,"Minerva Surgical, Inc.",45306920.0,0.2562,-5.14,51892000.0,247647.0,Health Information Services,Healthcare,1.351562499999992,-34530000.0,-36394000.0,-13683000.0
GRNA,GreenLight Biosciences Holdings,45216104.0,0.2981,0.4,10343000.0,127503.0,Biotechnology,Healthcare,577.3411918795023,-157317000.0,-146191000.0,-43664000.0
AACG,ATA Creativity Global,45167837.0,1.43,-0.69,30131094.61426492,17443.0,Education & Training Services,Consumer Staples,0.11707907661897554,-7247605.38573508,,4691915.57496361
EBON,Ebang International Holdings Inc.,45153179.0,6.9,-1.29,32328119.0,16427.0,Computer Hardware,Technology,70.10948732079123,-43888242.0,492842.0,249902224.0
HUGE,FSD Pharma Inc.,44882890.0,1.15,1.77,,88583.0,Drug Manufacturers - Specialty & Generic,Healthcare,,-20042768.11594203,-20357476.086956523,6523926.086956522
YQ,17 Education & Technology Group Inc.,44809811.0,0.9208,-6.99,44671179.039301306,19797.0,Education & Training Services,Consumer Staples,-84.21115181198938,-35755895.19650655,,89687045.12372634
TKLF,"Yoshitsu Co., Ltd",44587623.0,1.23,,193795453.0,186925.0,Household & Personal Products,Consumer Staples,38.847859426613084,1181015.0,-15805929.0,-65539461.0
WINV,WinVest Acquisition Corp.,44509623.0,10.75,,,200.0,Shell Companies,Financials,,-391061.0,-637996.0,-565952.0
SLS,"SELLAS Life Sciences Group, Inc.",44506203.0,1.57,,,62396.0,Biotechnology,Healthcare,,-35654000.0,-28786000.0,23153000.0
CCAI,Cascadia Acquisition Corp.,44431200.0,11.0,,,30.0,Shell Companies,Financials,,3520786.0,-642733.0,313027.0
ALR,AlerisLife Inc.,44175252.0,1.32,,707966000.0,111995.0,Medical Care Facilities,Healthcare,-31.88980241321786,-37780000.0,-69306000.0,35192000.0
FKWL,Franklin Wireless Corp.,43955439.0,3.73,2.47,41089380.0,11030.0,Communication Equipment,Technology,80.0562735834443,-1960514.0,-8988100.0,33830913.0
ONDS,Ondas Holdings Inc.,43950437.0,0.8604,3.65,4311611.0,373519.0,Communication Equipment,Technology,100.33458708626735,-77686957.0,-45062893.0,-15232885.0
HFBL,"Home Federal Bancorp, Inc. of Louisiana",43856046.0,14.04,0.29,21969000.0,291.0,Banks - Regional,Financials,7.082277247026703,5514000.0,8580000.0,27042000.0
MEIP,"MEI Pharma, Inc.",43841619.0,6.58,-0.3,58773000.0,26247.0,Biotechnology,Healthcare,59.9831232817051,-37872000.0,-56986000.0,98984000.0
NAII,"Natural Alternatives International, Inc.",43755912.0,7.2,-0.28,170647000.0,25427.0,Packaged Foods,Consumer Staples,4.800068782971301,3590000.0,-9937000.0,-23912000.0
RAIN,Rain Therapeutics Inc.,43635840.0,1.2,,,395432.0,Biotechnology,Healthcare,,-78814000.0,-67936000.0,109529000.0
GDNR,Gardiner Healthcare Acquisitions Corp.,43577883.0,10.65,,,413.0,Shell Companies,Financials,,442188.0,-1324146.0,-577880.0
ASRV,"AmeriServ Financial, Inc.",43554142.0,2.54,0.79,56553000.0,42526.0,Banks - Regional,Financials,0.3780617678381226,6545000.0,3106000.0,-76863000.0
DSWL,"Deswell Industries, Inc.",43503096.0,2.73,-1.44,77543000.0,29570.0,Electronic Components,Technology,19.506519125851483,2059000.0,12273000.0,46982000.0
CYN,Cyngn Inc.,43298304.0,1.28,4.07,1134800.0,62735.0,Software - Application,Technology,,-21046228.0,-19460337.0,16718132.0
KEQU,Kewaunee Scientific Corporation,42877530.0,15.15,-7.06,219494000.0,8957.0,"Furnishings, Fixtures & Appliances",Consumer Discretionary,29.97655028660762,738000.0,-7938000.0,-27882000.0
CKPT,"Checkpoint Therapeutics, Inc.",42715192.0,2.47,4.66,175000.0,84488.0,Biotechnology,Healthcare,-30.555555555555557,-56250000.0,-51979000.0,4846000.0
RFIL,"RF Industries, Ltd.",42705160.0,4.15,-0.72,87472000.0,3923.0,Electrical Equipment & Parts,Industrials,16.95994009734183,641000.0,3045000.0,-26212000.0
HTOO,Fusion Fuel Green PLC,42643200.0,2.56,2.4,,119302.0,Utilities - Renewable,Utilities,,-27347000.0,-32141000.0,513000.0
MMV,MultiMetaVerse Holdings Limited,42633081.0,1.29,2.38,12225337.0,81172.0,Entertainment,Communication Services,,-12514306.0,-1605456.0,-2462180.0
PAVM,PAVmed Inc.,42628557.0,0.4078,-0.54,634000.0,498172.0,Medical Devices,Healthcare,-7.982583454281567,-90329000.0,-75001000.0,-220000.0
DUOT,"Duos Technologies Group, Inc.",42578039.0,5.94,5.13,16217338.0,32006.0,Software - Application,Technology,114.95636743107114,-6363850.0,-7337835.0,-1095417.0
ACBA,Ace Global Business Acquisition Limited,42480856.0,11.21,,,100.0,Shell Companies,Financials,,1077894.0,-1218916.0,-1991072.0
CTRM,Castor Maritime Inc.,42479933.0,0.449,6.4,231929655.0,427512.0,Marine Shipping,Industrials,42.38621066847506,109413696.0,89568818.0,-65486833.0
TSHA,"Taysha Gene Therapies, Inc.",42422055.0,0.661,-0.6,7208000.0,262536.0,Biotechnology,Healthcare,,-133525000.0,-83863000.0,7973000.0
SPI,"SPI Energy Co., Ltd.",42410200.0,1.4,7.69,186906000.0,34028.0,Solar,Technology,11.98279270966891,-35984000.0,-21973000.0,-69042000.0
RPID,"Rapid Micro Biosystems, Inc.",42321900.0,1.0,-0.99,18008000.0,35014.0,Medical Devices,Healthcare,-19.596374514443905,-59763000.0,-63578000.0,92257000.0
TXMD,"TherapeuticsMD, Inc.",42282324.0,4.12,0.24,51046000.0,51834.0,Drug Manufacturers - Specialty & Generic,Healthcare,,157415000.0,-7685000.0,10113000.0
ZURA,Zura Bio Limited,42139619.599999994,8.2,-1.68,,197077.0,Biotechnology,Healthcare,,-6190729.0,-4113414.0,43963000.0
BFI,"BurgerFi International, Inc.",41954796.0,1.57,2.61,179515000.0,31157.0,Restaurants,Consumer Discretionary,74.52701783040696,-99023000.0,-3193000.0,-112262000.0
AVRO,"AVROBIO, Inc.",41904256.0,0.9501,5.72,,1404946.0,Biotechnology,Healthcare,,-101014000.0,-89721000.0,53991000.0
WKSP,Worksport Ltd.,41879672.0,2.44,-2.4,100643.0,72042.0,Auto Parts,Consumer Discretionary,-70.73344499889498,-13240075.0,-20416213.0,4788011.0
SABS,"SAB Biotherapeutics, Inc.",41830174.0,0.83,7.42,12682206.0,35592.0,Biotechnology,Healthcare,-77.25222824365319,-27080479.0,-15602110.0,7599359.0
ALGS,"Aligos Therapeutics, Inc.",41694835.0,0.971,4.27,14059000.0,90837.0,Biotechnology,Healthcare,133.53820598006644,-83386000.0,-81777000.0,91948000.0
SUNW,"Sunworks, Inc.",41656772.0,1.13,1.8,168638000.0,829097.0,Solar,Technology,33.64769656287396,-26394000.0,-24815000.0,-1951000.0
WAVS,Western Acquisition Ventures Corp.,41498990.0,10.41,0.48,,33.0,Shell Companies,Financials,,-282129.0,-909421.0,386306.0
ICAD,"iCAD, Inc.",41477632.0,1.63,10.88,26199000.0,501300.0,Medical Devices,Healthcare,-19.432314410480345,-13889000.0,-10364000.0,16455000.0
NCSM,"NCS Multistage Holdings, Inc.",41460960.0,17.0,0.24,160074000.0,166.0,Oil & Gas Equipment & Services,Energy,23.992254066615025,-14536000.0,2091000.0,576000.0
TOI,"The Oncology Institute, Inc.",41458283.0,0.5502,-9.09,273514000.0,160539.0,Medical Care Facilities,Healthcare,30.503282693335375,-49216000.0,-66593000.0,-54652000.0
CNTG,Centogene N.V.,41393700.0,1.5,10.29,50503191.4893617,706220.0,Diagnostics & Research,Healthcare,59.78795018512286,-33954255.319148935,-27659574.468085106,-25713829.787234046
NCNA,NuCana plc,41385730.0,0.79,-2.47,,36815.0,Biotechnology,Healthcare,,-37934939.759036146,-39281927.71084338,36625301.20481928
USAU,U.S. Gold Corp.,41358879.0,4.45,-0.45,,39985.0,Gold,Materials,,-7488285.0,-6615500.0,5236918.0
BOTJ,"Bank of the James Financial Group, Inc.",41344394.0,9.1,-2.26,44072000.0,1403.0,Banks - Regional,Financials,10.381446139204042,8804000.0,15831000.0,44254000.0
LITM,Snow Lake Resources Ltd.,41281766.0,2.27,-3.81,,62728.0,Other Industrial Metals & Mining,Materials,,-9467625.547445254,-12461291.970802918,9543079.562043795
AGMH,AGM Group Holdings Inc.,41235585.0,1.7001,-3.95,150238807.0,851.0,Software - Application,Technology,281747.4946065097,18626554.0,-12445579.0,11207491.0
HHS,"Harte Hanks, Inc.",41045803.0,5.48,5.59,204336000.0,47639.0,Advertising Agencies,Communication Services,2.2170641908115796,31786000.0,26324000.0,-8900000.0
TCBS,"Texas Community Bancshares, Inc.",40956961.0,12.14,1.0,10555000.0,17561.0,Banks - Regional,Financials,1.6076241817481796,346000.0,1702000.0,-52883000.0
CWD,CaliberCos Inc.,40756416.0,1.92,0.79,89176000.0,23710.0,,,,264000.0,,-199514000.0
UPXI,"Upexi, Inc.",40713075.0,2.25,-2.6,78060001.0,51345.0,Internet Content & Information,Communication Services,226.25950545312287,-4196447.0,1092306.0,-27656899.0
FSEA,First Seacoast Bancorp,40702623.0,8.02,-1.03,15960000.0,12155.0,Banks - Regional,Financials,-1.2742793517258488,-493000.0,344000.0,-35795000.0
PXS,Pyxis Tankers Inc.,40618746.0,3.78,1.61,63054000.0,59853.0,Marine Shipping,Industrials,133.49009442695797,24864000.0,41897000.0,-31827000.0
EMKR,EMCORE Corporation,40590503.0,0.7526,-4.73,101013000.0,361266.0,Semiconductors,Technology,-37.45247619165563,-48443000.0,-22672000.0,-15259000.0
CPSH,CPS Technologies Corporation,40515160.0,2.8,-1.75,27034479.0,41994.0,Electronic Components,Technology,11.54645439244446,2171165.0,2693288.0,7006000.0
ADOC,Edoc Acquisition Corp.,40498267.0,11.07,0.54,,115.0,Shell Companies,Financials,,-3552973.0,-1147783.0,-2873990.0
COYA,"Coya Therapeutics, Inc.",40488034.0,4.07,-3.1,,25334.0,Biotechnology,Healthcare,,-13277860.0,,16320288.0
IMMX,"Immix Biopharma, Inc.",40439039.0,2.69,-1.47,,123313.0,Biotechnology,Healthcare,,-9377329.0,-8005477.0,11463072.0
DRCT,"Direct Digital Holdings, Inc.",40413570.0,2.85,-3.06,99212306.0,46159.0,Advertising Agencies,Communication Services,126.44250118085844,3504292.0,6095740.0,-17770303.0
VEV,Vicinity Motor Corp.,40173876.0,0.8797,3.96,13000724.63768116,16298.0,Auto Manufacturers,Consumer Discretionary,-23.178042305386658,-12679710.144927537,-11643478.260869566,-6534057.971014493
EDRY,EuroDry Ltd.,40159963.0,14.12,1.22,63246637.0,6187.0,Marine Shipping,Industrials,-14.700815577740512,21507398.0,18960887.0,-42356991.0
FTEK,"Fuel Tech, Inc.",40142598.0,1.325,0.38,28693000.0,62625.0,Pollution & Treatment Controls,Industrials,15.870451883858983,-858000.0,-1566000.0,26605000.0
HEPA,"Hepion Pharmaceuticals, Inc.",40020540.0,10.5,2.34,,24993.0,Biotechnology,Healthcare,,-51667785.0,-33060444.0,42993359.0
GTIM,Good Times Restaurants Inc.,39851400.0,3.4,0.29,139866000.0,10673.0,Restaurants,Consumer Discretionary,4.394751377091755,9673000.0,5250000.0,-43202000.0
CAMP,CalAmp Corp.,39788796.0,1.06,,294949000.0,482413.0,Communication Equipment,Technology,-0.3008393078667737,-32490000.0,-34032000.0,-198507000.0
CHCI,"Comstock Holding Companies, Inc.",39461294.0,4.19,2.7,40857000.0,3804.0,Real Estate - Diversified,Real Estate,23.869148678146978,8400000.0,7216000.0,1335000.0
ORGS,Orgenesis Inc.,39390515.0,1.39,-3.47,35857000.0,54422.0,Biotechnology,Healthcare,7.597899474868708,-15069000.0,-41925000.0,-16112000.0
CTIB,Yunhong CTI Ltd.,39344446.0,1.97,,17302000.0,15331.0,Specialty Retail,Consumer Discretionary,-25.691461948118878,-1443000.0,793000.0,-9737000.0
AIB,AIB Acquisition Corporation,39333254.0,10.84,,,9901.0,Shell Companies,Financials,,781571.0,-682089.0,10501368.0
MNDO,MIND C.T.I. Ltd,39313560.0,1.95,-1.52,21347000.0,11086.0,Software - Application,Technology,-17.579150579150582,5131000.0,4463000.0,17157000.0
AAME,Atlantic American Corporation,39308696.0,1.95,3.17,182512000.0,2780.0,Insurance - Life,Financials,-9.686422184504694,-3162000.0,2666000.0,-23190000.0
AGAE,Allied Gaming & Entertainment Inc.,39268005.0,1.05,,5133847.0,27399.0,Entertainment,Communication Services,-25.239585581382208,-8966475.0,-10523120.0,75992672.0
AGIL,"AgileThought, Inc.",39153975.0,0.75,,174466000.0,36953.0,Software - Application,Technology,5.303629307274904,-51892000.0,-5756000.0,-86866000.0
VMAR,Vision Marine Technologies Inc.,38992301.0,3.73,-1.58,5645577.777777777,82773.0,Recreational Vehicles,Consumer Discretionary,52.113079158564425,-14424900.74074074,-8084411.111111111,125277.03703703702
